,Unnamed: 0.1,Unnamed: 0,class,tweet
5084,22196,22196,0,tiny out here looking like an albino red nose pitbull from a dope boys trap house
5085,22205,22205,0,to be clear i dont think theres any chance krug leaves for russia but its fun to mock the speculation
5086,22208,22208,0,to the senior class there will be oreo funfetti bars in the den this morning
5087,22211,22211,0,today is gameday iubb i need iu to win so my jersey can arrive hoosiernation hoosiers
5088,22212,22212,0,today is fun but tuesday will be awesome iu v michiganst hoosiers
5089,22215,22215,0,todays spy ops his soles need a cleaning lick lick i bet this cuties sneaks smell good
5090,22220,22220,1,told my dad to go buy cookies for the graduation receptionthis nigga bought oreos
5091,22226,22226,0,tommy trash
5092,22227,22227,0,tomorrows agenda bake brownies visit a couple open house
5093,22230,22230,0,tonight starts the road the super bowl for the here we go brownies here we go woof woof
5094,22231,22231,0,tonight my sole purpose is to be thoroughly intoxicated night off and no class in the am maybe i deserve it
5095,22234,22234,0,too bad brandon lavergne isnt gonna have that vein spiked at angola mickey
5096,22241,22241,0,too much makeup so trash
5097,22252,22252,0,tracy morgans car wreck and the press was covered by zappa in the joker with a brownie and yell see it all complete
5098,22253,22253,0,traffic in the gables ltltltltltltltlt
5099,22254,22254,0,trailor trash tina time
5100,22262,22262,0,trending adult human skulls found in trash in connecticut
5101,22273,22273,1,truth only a faggot would turn down hairy pussy
5102,22279,22279,0,try rexs new water roasted tomatopotato sawdust crackers loaded with enough sodium as to make lots wife look unsavory only a box
5103,22283,22283,0,tryna get to home like base to base to base closet looking like planet of the bathing apes
5104,22285,22285,0,tuna is good the rest trash cans of spam most struggle food has to be any meat in a can tuna included
5105,22291,22291,0,turn on the magic of colored light longexposure lightwriting
5106,22297,22297,1,twice divorced teabagger florida attorney general says marriage is reserved for stable enduring family units wtf
5107,22298,22298,0,twice divorced teabagger florida attorney general says marriage is reserved for stable enduring family units
5108,22299,22299,0,twinkies are so unfilling which is odd because they are filled
5109,22302,22302,1,twitter is for fags
5110,22304,22304,0,twitter is trash
5111,22310,22310,0,twitters little blue birds name is larry after celtics isu larry bird stick ticker is twtr
5112,22318,22318,0,two red bones kissin n da back seat
5113,22326,22326,1,typically hateful antichristian mentally ill and ugly dyke trash pig couple jennifer mccarthy and melisa erwin
5114,22328,22328,0,tyrese trash
5115,22332,22332,1,u coons cant wait to wear them oreo js
5116,22348,22348,0,u serious bro lol early bird special
5117,22358,22358,0,us spy planes are flying over british skies in hunt for jihadi johns assocs with advanced tech via
5118,22373,22373,1,ugly fucking nigger baby thought it was a gorilla at
5119,22382,22382,0,un pollito cruzaba la frontera un zorro se tropieza con el pollo el zorro le dice im sorry el pollo le dice im
5120,22383,22383,0,uncalled for all trash which one the best
5121,22384,22384,1,uncle tom hypocrite
5122,22390,22390,0,unintended consequences of the current fed regulations trays of uneaten food thrown in the trash hungry kids
5123,22398,22398,0,up early then a bitch driving to denton omg can i move already
5124,22400,22400,0,up like an eagle tryna catch the early bird that catches the worm
5125,22405,22405,0,use to trap them birds now im fly like a birdddd
5126,22413,22413,1,vanessa is such a fuckin faggot
5127,22418,22418,0,vice news interview with the canadian jihadi has the poem i translated u as its sound track
5128,22419,22419,0,video charlie baker caign team denies contacting gov patrick for meeting
5129,22420,22420,0,video charlie baker makes final push for votes
5130,22421,22421,0,video charlie baker remembers tom menino
5131,22422,22422,0,video on the record charlie baker
5132,22423,22423,0,video shy glizzy
5133,22424,22424,0,view from the ghetto aint bad rio
5134,22426,22426,0,vintage gold and diamond engagement ring yellow gold unique ring size by vintagebaublesnbits via
5135,22427,22427,0,viola auntieyou cant call white trash women white trash like this during primetime htgawm
5136,22428,22428,0,virtually zero protections for lgbtq persons in alabama not a lot of acceptance either think about queer alabamian kids today
5137,22430,22430,0,walk off hr
5138,22434,22434,0,newly released gitmo jihadi has links to terrorists in syria
5139,22435,22435,0,watch excited isis jihadis getting their yezidi sex slaves on distribution day isis tcot pjnet lnyhbt gop
5140,22437,22437,0,watch excited isis jihadis getting their yezidi sex slaves on distribution day
5141,22440,22440,0,webbers vnds restorers dream cracked midsole sole separation and fogged bubbles
5142,22441,22441,0,wh obama name replacement until you rubes have already cast your midterm ballots hot air
5143,22442,22442,0,wib plays next fri the silverdome in neillsvillewi with charlie parr hobo nephews of uncle frank tickets
5144,22443,22443,0,wtf imma do about my legs charlie murphy
5145,22445,22445,0,wtmf is murica you say it you should be thunderpunched in the throat or sole stomped
5146,22451,22451,0,wait a minute bowyer causing a yellow in a chase race caution nascar
5147,22453,22453,0,wait did take my brownies
5148,22457,22457,0,waiting for brownies i want brownies someone hooks it up
5149,22459,22459,1,waiting on this wetback sycksyllables
5150,22463,22463,1,wake up you stoopid dyke
5151,22474,22474,0,want to go get this brownie im stuck doe
5152,22475,22475,0,want to touch tha boootyyyyyneeeeed to touch the heinie
5153,22478,22478,0,was finna slit my eyebrows up in the shop but nahhhhhh
5154,22481,22481,0,washpost describes charlie crists bizarre obsession with fan between legs to stop sweat when askedanswering questions dog
5155,22482,22482,1,washing my coon hair
5156,22483,22483,1,wassup wit all these fucc niccas
5157,22487,22487,0,watch out ned crc puravida
5158,22488,22488,1,watch out nigger lovers you day is coming
5159,22491,22491,0,watched some crows eat a sandwich
5160,22492,22492,0,watching steelers colts getting blinded by the steelers uniys look like bunch of bumblebees
5161,22495,22495,0,watching richie rich on tveven he wanted to kick it with the ghetto kidsshows yuh how much money aint a thang
5162,22496,22496,1,watching the nigger movie trying to learn more about the enemy good reconnaissance
5163,22511,22511,0,we cant call somebody wack we got raymond felton lin so trash
5164,22524,22524,1,we hate you too lil nicca lol i hate the steelers dawg
5165,22533,22533,0,we over here struggling with college and work and ice jj fish making money for being trash lol what has this world come to
5166,22538,22538,0,we wacko birds are still tweeting makedclisten
5167,22540,22540,0,were bringing the cadaver dogs charlie brown rejectedpeanutsspecials
5168,22542,22542,0,were going to make the school look so redneck tomorrow
5169,22545,22545,0,weed brownies gtgtgtgt
5170,22548,22548,0,weekend is here what an amazing week this has been lets use this extended weekend to celebrate our successes my fellow queer folk
5171,22550,22550,0,weird frosted colored lipgloss is weird
5172,22551,22551,0,welcome to our land of dispossession check out the evil racist whitey sitting on steps etc reconquista woo hoo
5173,22552,22552,0,welcome to the family mia meli new puppy adorable cute fluffy mutt mybaby girl
5174,22556,22556,0,well jay i guess if you wanna keep your house from burning downthe bird is the word yeah jaymohrsports
5175,22557,22557,0,well jennas getting a yellow lab so i know where ill be whenever im home
5176,22561,22561,1,well gahdamn wooooow good job mommy cutest thing blue ivy ever done she still an ugly nigger
5177,22562,22562,0,well good morning early birds t minus mins until thee clock out then breakfast shower rub one and sleep
5178,22575,22575,0,went to an open house today the place was trash ewww
5179,22578,22578,0,western jihadi fanboys use of language peppering sentences with arabic words to sound knowledgeable comical
5180,22587,22587,1,what a fag
5181,22588,22588,1,what a fucking faggot
5182,22593,22593,0,what a trash franchise fergie will sing the national anthem at the clippers season opener tomorrow
5183,22594,22594,1,what a wetback looks like when he gets caught crossing the border
5184,22596,22596,0,what an amazing proud day it was today for and blockheads time for bed good knight
5185,22597,22597,0,what barrel of trash doesnt smell as bad imagine dragons or nickelback
5186,22598,22598,1,what be the peckin white porto ricans arab jews i donts know i be axin
5187,22600,22600,0,what else come on on mondays im not finna watch that trash ive destroyed enuf brain cells
5188,22601,22601,0,what ever happened to the teen titans of my day and why must they mock me with this teen titans go
5189,22602,22602,0,what if i talked ghetto lol id be so annoyed of my self
5190,22605,22605,0,what is this the are doing today using those wooden things and making it all the way around the bases weird
